Metabolite,Compound_ID_X01,Original_Metabolite_Name,HMDB_ID,Known_Compound,Included_X01,Included_Pilot,Included_MESA2,Assay,Known,cv_percent,n_pools,missing_exam_1,missing_exam_5,missing_exam_6,missing_all_exams
HILIC_PE.34.2,QI15179,PE 34:2,HMDB0008928,1,1,1,1,HILIC,1,4.315645825748781,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_PE.34.1,QI15145,PE 34:1,HMDB0008927,1,1,1,1,HILIC,1,4.467274265735823,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_PE.36.4,QI15033,PE 36:4,HMDB0008937,1,1,1,1,HILIC,1,4.357972125649273,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_PE.36.3,QI15086,PE 36:3,HMDB0009060,1,1,1,1,HILIC,1,6.01858429068567,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_PE.36.2,QI15101,PE 36:2,HMDB0008994,1,1,1,1,HILIC,1,4.0023891673120415,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_PE.38.6,QI15001,PE 38:6,HMDB0009102,1,1,1,1,HILIC,1,4.005649629328261,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_PE.38.4,QI14995,PE 38:4,HMDB0009003,1,1,1,1,HILIC,1,3.671114773950844,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_PE.40.6,QI14954,PE 40:6,HMDB0009012,1,1,1,1,HILIC,1,4.01277304589365,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_PS.P.36.1.or.PS.O.36.2,QI16903,PS P-36:1 or PS O-36:2,NA,1,1,1,1,HILIC,1,4.423162596921617,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_SM.18.1.O2.17.1,QI17400,SM 18:1;O2/17:1,NA,1,1,1,1,HILIC,1,6.2675715793595055,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_SM.18.1.O2.17.0,QI17391,SM 18:1;O2/17:0,NA,1,1,1,1,HILIC,1,4.536690513613198,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_SM.18.1.O2.19.1,QI17315,SM 18:1;O2/19:1,NA,1,1,1,1,HILIC,1,5.3965163336277735,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_SM.18.1.O2.19.0,QI17294,SM 18:1;O2/19:0,NA,1,1,1,1,HILIC,1,4.094684166420373,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_SM.18.1.O2.22.3,QI17243,SM 18:1;O2/22:3,NA,1,1,1,1,HILIC,1,20.256930552975515,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_SM.18.1.O2.22.2,QI17218,SM 18:1;O2/22:2,HMDB0240669,1,1,1,1,HILIC,1,4.200715698199112,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_SM.18.1.O2.23.2,QI17206,SM 18:1;O2/23:2,NA,1,1,1,1,HILIC,1,4.276346386170138,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03008,QI03008,NA,,0,1,1,1,HILIC,1,5.508995964147212,535,0.047058823529411764,0.0691085003455425,0.03322259136212625,0.050998105784642284
HILIC_QI03057,QI03057,NA,,0,1,1,1,HILIC,1,10.660199655893592,535,0.047058823529411764,0.0691085003455425,0.03322259136212625,0.050998105784642284
HILIC_QI03083,QI03083,NA,,0,1,1,1,HILIC,1,22.475248184164894,535,0.047058823529411764,0.0691085003455425,0.33222591362126247,0.11656709893632523
HILIC_QI03084,QI03084,NA,,0,1,1,1,HILIC,1,16.785672028371348,535,0.047058823529411764,0.09214466712739,0.03322259136212625,0.05828354946816262
HILIC_QI03105,QI03105,NA,,0,1,1,1,HILIC,1,31.40713838706835,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03165,QI03165,NA,,0,1,1,1,HILIC,1,12.442943437065951,535,0.047058823529411764,0.0691085003455425,0.26578073089701,0.10199621156928457
HILIC_QI03109,QI03109,NA,,0,1,1,1,HILIC,1,225.5396826148458,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03313,QI03313,NA,,0,1,1,1,HILIC,1,11.514945906713994,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03274,QI03274,NA,,0,1,1,1,HILIC,1,7.723987046577531,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03412,QI03412,NA,,0,1,1,1,HILIC,1,5.804717462091022,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03468,QI03468,NA,,0,1,1,1,HILIC,1,6.885480504626368,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03469,QI03469,NA,,0,1,1,1,HILIC,1,7.838005053604008,535,0.047058823529411764,0.11518083390923751,0,0.05828354946816262
HILIC_QI03382,QI03382,NA,,0,1,1,1,HILIC,1,6.223902581548601,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03349,QI03349,NA,,0,1,1,1,HILIC,1,5.4986016420036705,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03552,QI03552,NA,,0,1,1,1,HILIC,1,10.976404425909408,535,0.047058823529411764,0.09214466712739,0,0.050998105784642284
HILIC_QI03467,QI03467,NA,,0,1,1,1,HILIC,1,10.333928104266766,535,0.047058823529411764,0.09214466712739,0.0664451827242525,0.06556899315168294
HILIC_QI03413,QI03413,NA,,0,1,1,1,HILIC,1,5.493056971774575,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03477,QI03477,NA,,0,1,1,1,HILIC,1,5.1152466728928765,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03447,QI03447,NA,,0,1,1,1,HILIC,1,5.087037196942138,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03450,QI03450,NA,,0,1,1,1,HILIC,1,5.166901910347111,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03460,QI03460,NA,,0,1,1,1,HILIC,1,8.763924473156342,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03478,QI03478,NA,,0,1,1,1,HILIC,1,5.062132198997833,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03531,QI03531,NA,,0,1,1,1,HILIC,1,5.024076337921393,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03983,QI03983,NA,,0,1,1,1,HILIC,1,8.49858540069565,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03703,QI03703,NA,,0,1,1,1,HILIC,1,10.466970718867895,535,0.047058823529411764,0.1612531674729325,0.09966777408637872,0.09471076788576424
HILIC_QI03658,QI03658,NA,,0,1,1,1,HILIC,1,7.887558618379225,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03682,QI03682,NA,,0,1,1,1,HILIC,1,8.365937594429749,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03599,QI03599,NA,,0,1,1,1,HILIC,1,5.801596050586188,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03676,QI03676,NA,,0,1,1,1,HILIC,1,5.059468198078319,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03675,QI03675,NA,,0,1,1,1,HILIC,1,5.265067158837541,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03674,QI03674,NA,,0,1,1,1,HILIC,1,5.750181205508062,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03691,QI03691,NA,,0,1,1,1,HILIC,1,14.54358867603363,535,0.047058823529411764,0.09214466712739,0.0664451827242525,0.06556899315168294
HILIC_QI03947,QI03947,NA,,0,1,1,1,HILIC,1,6.969668769595947,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03731,QI03731,NA,,0,1,1,1,HILIC,1,6.930232256077608,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI04643,QI04643,NA,,0,1,1,1,HILIC,1,17.214370464955948,535,0.047058823529411764,0.09214466712739,0,0.050998105784642284
HILIC_QI03618,QI03618,NA,,0,1,1,1,HILIC,1,14.851684672111261,535,0.047058823529411764,0.09214466712739,0.0664451827242525,0.06556899315168294
HILIC_QI03921,QI03921,NA,,0,1,1,1,HILIC,1,7.533815916032147,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03943,QI03943,NA,,0,1,1,1,HILIC,1,5.441232292129407,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03788,QI03788,NA,,0,1,1,1,HILIC,1,17.0568624314012,535,0.047058823529411764,0.0691085003455425,0.03322259136212625,0.050998105784642284
HILIC_QI03894,QI03894,NA,,0,1,1,1,HILIC,1,5.3814941014546305,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03944,QI03944,NA,,0,1,1,1,HILIC,1,5.180222353412859,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03881,QI03881,NA,,0,1,1,1,HILIC,1,6.83646980682491,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03982,QI03982,NA,,0,1,1,1,HILIC,1,5.257334005868598,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03984,QI03984,NA,,0,1,1,1,HILIC,1,13.7221204555992,535,0.047058823529411764,0.0691085003455425,0.33222591362126247,0.11656709893632523
HILIC_QI03895,QI03895,NA,,0,1,1,1,HILIC,1,9.670908048284856,535,0.047058823529411764,0.0691085003455425,0.0664451827242525,0.05828354946816262
HILIC_QI04028,QI04028,NA,,0,1,1,1,HILIC,1,9.283248194453616,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI04038,QI04038,NA,,0,1,1,1,HILIC,1,5.78156740878588,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI04037,QI04037,NA,,0,1,1,1,HILIC,1,6.154606046464565,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03975,QI03975,NA,,0,1,1,1,HILIC,1,9.201697881599838,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI04003,QI04003,NA,,0,1,1,1,HILIC,1,10.97364664819256,535,0.047058823529411764,0.0691085003455425,0.03322259136212625,0.050998105784642284
HILIC_QI04170,QI04170,NA,,0,1,1,1,HILIC,1,8.156291605323293,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI04154,QI04154,NA,,0,1,1,1,HILIC,1,6.708532335565449,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI04234,QI04234,NA,,0,1,1,1,HILIC,1,6.232348029620909,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI04269,QI04269,NA,,0,1,1,1,HILIC,1,8.435853209596507,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI04812,QI04812,NA,,0,1,1,1,HILIC,1,14.538730712687196,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI05292,QI05292,NA,,0,1,1,1,HILIC,1,43.376642542311856,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI06600,QI06600,NA,,0,1,1,1,HILIC,1,9.72290135728894,535,0.047058823529411764,0.11518083390923751,0.03322259136212625,0.06556899315168294
HILIC_QI06749,QI06749,NA,,0,1,1,1,HILIC,1,49.66101169740046,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI06568,QI06568,NA,,0,1,1,1,HILIC,1,7.161848703637512,535,0.047058823529411764,0.09214466712739,0,0.050998105784642284
HILIC_QI07541,QI07541,NA,,0,1,1,1,HILIC,1,13.450260338277472,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI07510,QI07510,NA,,0,1,1,1,HILIC,1,13.191158463824701,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI07538,QI07538,NA,,0,1,1,1,HILIC,1,9.810239912423917,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI07939,QI07939,NA,,0,1,1,1,HILIC,1,7.900092584026999,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI08069,QI08069,NA,,0,1,1,1,HILIC,1,4.880194307581569,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI08076,QI08076,NA,,0,1,1,1,HILIC,1,4.910576645160864,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI08077,QI08077,NA,,0,1,1,1,HILIC,1,5.926858585576254,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI08082,QI08082,NA,,0,1,1,1,HILIC,1,5.91239390662203,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI08954,QI08954,NA,,0,1,1,1,HILIC,1,19.128444024209312,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI09112,QI09112,NA,,0,1,1,1,HILIC,1,23.867230821778314,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI09097,QI09097,NA,,0,1,1,1,HILIC,1,12.883120994096494,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI09092,QI09092,NA,,0,1,1,1,HILIC,1,12.693459355976513,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI09432,QI09432,NA,,0,1,1,1,HILIC,1,16.622689631074312,535,0.047058823529411764,0.0691085003455425,0.03322259136212625,0.050998105784642284
HILIC_QI09637,QI09637,NA,,0,1,1,1,HILIC,1,10.148822558818152,535,0.047058823529411764,0.09214466712739,0.03322259136212625,0.05828354946816262
HILIC_QI09741,QI09741,NA,,0,1,1,1,HILIC,1,29.251232117576244,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI09865,QI09865,NA,,0,1,1,1,HILIC,1,6.393558725027876,535,0.047058823529411764,0.09214466712739,0.03322259136212625,0.05828354946816262
HILIC_QI10005,QI10005,NA,,0,1,1,1,HILIC,1,17.732063967152875,535,0.047058823529411764,0.11518083390923751,0,0.05828354946816262
HILIC_QI10271,QI10271,NA,,0,1,1,1,HILIC,1,10.219690057183644,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI10744,QI10744,NA,,0,1,1,1,HILIC,1,10.881791628850323,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI10854,QI10854,NA,,0,1,1,1,HILIC,1,10.564807977800763,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI11884,QI11884,NA,,0,1,1,1,HILIC,1,7.643110343892087,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI11837,QI11837,NA,,0,1,1,1,HILIC,1,9.458022868534156,535,0.047058823529411764,0.2994701681640175,0.03322259136212625,0.12385254261984555
HILIC_QI12204,QI12204,NA,,0,1,1,1,HILIC,1,10.148088523904985,535,0.047058823529411764,0.0691085003455425,0.0664451827242525,0.05828354946816262
HILIC_QI12244,QI12244,NA,,0,1,1,1,HILIC,1,22.83469802551351,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI12288,QI12288,NA,,0,1,1,1,HILIC,1,9.688902638092882,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI12425,QI12425,NA,,0,1,1,1,HILIC,1,20.1409367950379,535,0.047058823529411764,0.09214466712739,0,0.050998105784642284
HILIC_QI12704,QI12704,NA,,0,1,1,1,HILIC,1,6.820924393866385,535,0.047058823529411764,0.09214466712739,0,0.050998105784642284
HILIC_QI12590,QI12590,NA,,0,1,1,1,HILIC,1,14.20546127766091,535,0.047058823529411764,0.0691085003455425,0.03322259136212625,0.050998105784642284
HILIC_QI12699,QI12699,NA,,0,1,1,1,HILIC,1,8.778032283048805,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI12797,QI12797,NA,,0,1,1,1,HILIC,1,28.835028570351867,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI13092,QI13092,NA,,0,1,1,1,HILIC,1,7.163166157294152,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI12999,QI12999,NA,,0,1,1,1,HILIC,1,4.534897754314325,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI13276,QI13276,NA,,0,1,1,1,HILIC,1,16.802825110911986,535,0.047058823529411764,0.0691085003455425,0.03322259136212625,0.050998105784642284
HILIC_QI13650,QI13650,NA,,0,1,1,1,HILIC,1,13.701744697796384,535,0.047058823529411764,0.09214466712739,0,0.050998105784642284
HILIC_QI13796,QI13796,NA,,0,1,1,1,HILIC,1,18.92374663889124,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI13795,QI13795,NA,,0,1,1,1,HILIC,1,12.321648378019948,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI13935,QI13935,NA,,0,1,1,1,HILIC,1,5.706062340830981,534,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14184,QI14184,NA,,0,1,1,1,HILIC,1,40.01113360859433,535,0.047058823529411764,0.0691085003455425,0.03322259136212625,0.050998105784642284
HILIC_QI14027,QI14027,NA,,0,1,1,1,HILIC,1,10.985636460029877,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI13742,QI13742,NA,,0,1,1,1,HILIC,1,47.215020482673616,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14073,QI14073,NA,,0,1,1,1,HILIC,1,9.232479710657941,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14074,QI14074,NA,,0,1,1,1,HILIC,1,8.66115420308412,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14075,QI14075,NA,,0,1,1,1,HILIC,1,11.986388758880958,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14052,QI14052,NA,,0,1,1,1,HILIC,1,12.991698638879164,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14112,QI14112,NA,,0,1,1,1,HILIC,1,8.723925561765723,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14080,QI14080,NA,,0,1,1,1,HILIC,1,10.917259178653435,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14155,QI14155,NA,,0,1,1,1,HILIC,1,8.293258973517045,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14176,QI14176,NA,,0,1,1,1,HILIC,1,9.192763946946943,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14227,QI14227,NA,,0,1,1,1,HILIC,1,7.926438481714726,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14226,QI14226,NA,,0,1,1,1,HILIC,1,7.5861101316037916,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14686,QI14686,NA,,0,1,1,1,HILIC,1,14.467536397300137,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14611,QI14611,NA,,0,1,1,1,HILIC,1,11.505696924420745,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14729,QI14729,NA,,0,1,1,1,HILIC,1,87.59995431290159,535,0.047058823529411764,0.09214466712739,0,0.050998105784642284
HILIC_QI14871,QI14871,NA,,0,1,1,1,HILIC,1,4.386379967881271,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14892,QI14892,NA,,0,1,1,1,HILIC,1,7.400485368515726,535,0.047058823529411764,0.0691085003455425,0.03322259136212625,0.050998105784642284
HILIC_QI14939,QI14939,NA,,0,1,1,1,HILIC,1,4.94721719805071,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14950,QI14950,NA,,0,1,1,1,HILIC,1,8.495097059487792,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14953,QI14953,NA,,0,1,1,1,HILIC,1,4.980073969435625,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14897,QI14897,NA,,0,1,1,1,HILIC,1,7.294918870954195,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14962,QI14962,NA,,0,1,1,1,HILIC,1,4.771783201931624,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI14974,QI14974,NA,,0,1,1,1,HILIC,1,6.383170218633799,535,0.047058823529411764,0.09214466712739,0,0.050998105784642284
HILIC_QI15034,QI15034,NA,,0,1,1,1,HILIC,1,10.071789167818217,535,0.047058823529411764,0.09214466712739,0.0664451827242525,0.06556899315168294
HILIC_QI15006,QI15006,NA,,0,1,1,1,HILIC,1,7.949682761237314,535,0.047058823529411764,0.11518083390923751,0,0.05828354946816262
HILIC_QI15328,QI15328,NA,,0,1,1,1,HILIC,1,6.737503700491536,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI15404,QI15404,NA,,0,1,1,1,HILIC,1,13.333698844620695,535,0.047058823529411764,0.11518083390923751,0.09966777408637872,0.08013988051872359
HILIC_QI15266,QI15266,NA,,0,1,1,1,HILIC,1,9.016379103182642,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI15164,QI15164,NA,,0,1,1,1,HILIC,1,6.295919299275282,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI15343,QI15343,NA,,0,1,1,1,HILIC,1,9.405807722392352,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI15412,QI15412,NA,,0,1,1,1,HILIC,1,13.530912263619003,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI15544,QI15544,NA,,0,1,1,1,HILIC,1,14.86337957245351,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI15673,QI15673,NA,,0,1,1,1,HILIC,1,197.98284187018143,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI15662,QI15662,NA,,0,1,1,1,HILIC,1,15.27658125376272,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI15716,QI15716,NA,,0,1,1,1,HILIC,1,11.809860167999672,535,0.047058823529411764,0.09214466712739,0,0.050998105784642284
HILIC_QI15841,QI15841,NA,,0,1,1,1,HILIC,1,11.492199743863667,535,0.047058823529411764,0.11518083390923751,0,0.05828354946816262
HILIC_QI15827,QI15827,NA,,0,1,1,1,HILIC,1,9.3144063540981,535,0.047058823529411764,0.09214466712739,0,0.050998105784642284
HILIC_QI15873,QI15873,NA,,0,1,1,1,HILIC,1,12.461562179849285,535,0.047058823529411764,0.09214466712739,0,0.050998105784642284
HILIC_QI15862,QI15862,NA,,0,1,1,1,HILIC,1,8.496504581598302,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI16133,QI16133,NA,,0,1,1,1,HILIC,1,6.0920384241961525,535,0.047058823529411764,0.09214466712739,0,0.050998105784642284
HILIC_QI16185,QI16185,NA,,0,1,1,1,HILIC,1,4.872848229026641,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI16008,QI16008,NA,,0,1,1,1,HILIC,1,4.370085012297357,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI16101,QI16101,NA,,0,1,1,1,HILIC,1,3.3347489784170223,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI16527,QI16527,NA,,0,1,1,1,HILIC,1,7.515022302305968,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI16417,QI16417,NA,,0,1,1,1,HILIC,1,6.4069782762671075,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI16638,QI16638,NA,,0,1,1,1,HILIC,1,4.118586929045485,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI16652,QI16652,NA,,0,1,1,1,HILIC,1,7.936989409254984,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI16666,QI16666,NA,,0,1,1,1,HILIC,1,6.3037452081799925,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI16796,QI16796,NA,,0,1,1,1,HILIC,1,6.7657699019973885,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI16888,QI16888,NA,,0,1,1,1,HILIC,1,5.058633754922986,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI16841,QI16841,NA,,0,1,1,1,HILIC,1,3.8995406201255216,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI16846,QI16846,NA,,0,1,1,1,HILIC,1,13.237106462183023,535,0.047058823529411764,0.0691085003455425,0.03322259136212625,0.050998105784642284
