Metabolite,PC1,Assay,Known,cv_percent,n_pools,missing_exam_1,missing_exam_5,missing_exam_6,missing_all_exams
HILIC_QI14027,-0.0019784517924164844,HILIC,1,10.985636460029877,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
Amide_ADP,-0.001974234795898618,Amide,1,6.266309528646088,286,0.1568627450980392,0.1612531674729325,0.132890365448505,0.15299431735392688
C18_QI9960,-0.001969543834525075,C18,0,5.311437975509969,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI18482,-0.0019671354605485542,C18,0,30.522071118292978,503,0.32941176470588235,0.64501266989173,0.19933554817275745,0.4006994025936179
C18_QI4343,-0.0019567609777105927,C18,0,14.746919059894372,503,0.34509803921568627,0.64501266989173,0,0.3642721841760163
HILIC_QI18076,-0.0019529115686609856,HILIC,1,2.803927634997369,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
C18_QI18689,-0.00194167448842492,C18,0,6.100284443497053,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI3897,-0.0019382733744274566,C18,0,10.779974089378213,503,0.3607843137254902,0.6680488366735775,0,0.37884307154305696
C18_QI12713,-0.0019327998628240022,C18,0,2.051083508754238,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI4201,-0.0019322005502736507,C18,0,12.167797436420525,503,0.34509803921568627,0.64501266989173,0,0.3642721841760163
C18_QI2050,-0.0019300485734408956,C18,0,10.635954004288612,503,0.34509803921568627,0.598940336328035,0,0.34970129680897566
C18_QI3759,-0.0019183953263112383,C18,0,10.653932331256799,503,0.34509803921568627,0.6219765031098825,0,0.356986740492496
C18_QI14208,-0.0019179288929922623,C18,0,4.733826137857372,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI4243,-0.0019174806998274153,C18,0,7.6490921727530345,503,0.34509803921568627,0.598940336328035,0,0.34970129680897566
HILIC_QI07418,-0.0019132305314722396,HILIC,1,10.643428577853726,535,0.09411764705882353,0.138217000691085,0.0664451827242525,0.10199621156928457
C18_QI45153,-0.0019059209800597902,C18,0,3.6472874214066517,503,0.32941176470588235,0.598940336328035,0,0.34241585312545536
C18_QI4199,-0.00189172828054577,C18,0,7.096003804524346,503,0.34509803921568627,0.598940336328035,0,0.34970129680897566
C18_QI16813,-0.0018850430164247304,C18,0,7.020584883290487,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI3242,-0.0018847315847171128,C18,0,4.056194755208838,503,0.32941176470588235,0.598940336328035,0,0.34241585312545536
C18_QI3735,-0.0018843704203085204,C18,0,10.17633270264547,503,0.40784313725490196,0.691085003455425,0.132890365448505,0.43712662101121963
C18_QI1819,-0.0018796818835786868,C18,0,7.940444600079212,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI2905,-0.0018747133654900107,C18,0,5.8366464455535585,503,0.32941176470588235,0.5759041695461875,0.09966777408637872,0.356986740492496
C18_QI13554,-0.0018641661067473694,C18,0,6.002167849846968,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI14206,-0.001861311637427695,C18,0,3.4281648640446263,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI17014,-0.0018575026703289141,C18,0,5.111283267752403,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI3766,-0.0018527192105509621,C18,0,15.516345804589305,503,0.4392156862745098,0.73715733701912,0.23255813953488372,0.4881247267958619
C18_QI2156,-0.0018461192972928256,C18,0,4.610126582196716,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
HILIC_QI08855,-0.001838581805955422,HILIC,1,20.94196573160684,535,0.40784313725490196,0.8523381709283575,0.4318936877076412,0.5536937199475448
C18_QI1716,-0.0018229018876679275,C18,0,3.949897213722623,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1687,-0.0018227676940215103,C18,0,18.980781070181475,503,0.40784313725490196,0.5759041695461875,0.03322259136212625,0.37884307154305696
C18_Phenyllactic.acid,-0.0018191897435779283,C18,1,2.24455125993269,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI3753,-0.0018189829721171496,C18,0,15.052600665607297,503,0.3607843137254902,0.64501266989173,0.0664451827242525,0.38612851522657726
C18_QI19776,-0.0018157496589809557,C18,0,16.061801155959643,503,0.34509803921568627,0.6680488366735775,0.0664451827242525,0.38612851522657726
C18_N.Formylmethionine,-0.001812057508525058,C18,1,5.300838287999874,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
HILIC_QI18098,-0.0018078370601834484,HILIC,1,4.948209728187041,535,0.0784313725490196,0.0691085003455425,0,0.05828354946816262
HILIC_QI14681,-0.001805162679036207,HILIC,1,5.005334881467478,535,0.06274509803921569,0.0691085003455425,0,0.050998105784642284
C18_QI14901,-0.0017834398205204337,C18,0,4.329644840101059,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI45896,-0.0017816236639570783,C18,0,4.1263196324723586,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
HILIC_QI15841,-0.001780155203302397,HILIC,1,11.492199743863667,535,0.047058823529411764,0.11518083390923751,0,0.05828354946816262
C18_QI55537,-0.0017620986615200522,C18,0,5.985592688833473,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI6107,-0.0017614960935649364,C18,0,5.975451433290599,503,0.34509803921568627,0.598940336328035,0,0.34970129680897566
HILIC_QI03894,-0.0017580208161234979,HILIC,1,5.3814941014546305,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
C18_QI18932,-0.0017463559213198566,C18,0,8.77471951085007,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI5834,-0.0017437724292030641,C18,0,7.631847743959258,503,0.32941176470588235,0.5759041695461875,0.09966777408637872,0.356986740492496
C18_QI1737,-0.0017428419337831207,C18,0,4.344854430993069,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI19733,-0.0017407433050787245,C18,0,7.756065211994214,503,0.3764705882352941,0.64501266989173,0.03322259136212625,0.38612851522657726
C18_QI13268,-0.0017352066519921215,C18,0,10.427122229767436,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI4706,-0.0017321266054936364,C18,0,3.897300850519605,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
HILIC_CAR.8.1,-0.0017264782348913928,HILIC,1,2.3138429843592823,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
C18_QI56073,-0.0017242592869289469,C18,0,6.979631749967474,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1419,-0.0017212448132459077,C18,0,11.830189164270852,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI3798,-0.0017137403097468307,C18,0,14.025477315921094,503,0.3764705882352941,0.6680488366735775,0.03322259136212625,0.3934139589100976
C18_QI3733,-0.0017124908106762634,C18,0,11.954981405393864,503,0.39215686274509803,0.691085003455425,0.09966777408637872,0.42255573364417887
C18_QI3762,-0.0017100424512372357,C18,0,14.185548099657645,503,0.3607843137254902,0.64501266989173,0,0.3715576278595366
C18_QI19149,-0.0017068975480042214,C18,0,7.612851231505095,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI11019,-0.0017043492280013552,C18,0,7.269869077315789,503,0.3764705882352941,0.6219765031098825,0.16611295681063123,0.40798484627713827
C18_QI57097,-0.0017030582111628816,C18,0,4.855111815237915,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
HILIC_QI14686,-0.001699007546590513,HILIC,1,14.467536397300137,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_Aminoisobutyric.acid,-0.0016979459110217773,HILIC,1,10.883036189888642,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
C18_QI3898,-0.001688678696169377,C18,0,13.423169843591735,503,0.40784313725490196,0.691085003455425,0,0.40798484627713827
C18_QI12876,-0.0016858487290755011,C18,0,3.710395723186646,503,0.34509803921568627,0.598940336328035,0,0.34970129680897566
C8_QI4526,-0.0016812944199593627,C8,0,69.67819033552836,514,0.06274509803921569,0.0691085003455425,0.132890365448505,0.08013988051872359
C18_Undecanedioic.acid,-0.0016788565515023063,C18,1,4.067598057439457,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1956,-0.001668724503197884,C18,0,11.00701359840949,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
HILIC_QI18674,-0.0016593751076940581,HILIC,1,20.1912337803348,535,0.047058823529411764,0.6680488366735775,0.29900332225913623,0.29870319102433335
HILIC_QI03105,-0.001653601875774156,HILIC,1,31.40713838706835,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
C18_QI4908,-0.001645800271514151,C18,0,5.1555223512118324,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
HILIC_QI03983,-0.0016453215814549729,HILIC,1,8.49858540069565,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_X1.Methylguanine,-0.0016420924578216534,HILIC,1,14.377527685040828,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
C18_QI15277,-0.0016263107915640788,C18,0,6.126637083208058,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI49448,-0.0016190411372676936,C18,0,8.484268889050803,503,0.3764705882352941,0.5759041695461875,0,0.356986740492496
C18_QI7929,-0.0016095600203375252,C18,0,9.807925486945038,503,0.32941176470588235,0.5759041695461875,0.03322259136212625,0.34241585312545536
C18_QI2180,-0.001608749442167538,C18,0,11.030445885225822,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
HILIC_QI18041,-0.0016079898156722626,HILIC,1,8.825032266858921,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI17718,-0.0016024431150144147,HILIC,1,9.973345217758627,535,0.047058823529411764,0.09214466712739,0.03322259136212625,0.05828354946816262
C18_QI3269,-0.0016012505040683951,C18,0,11.75194656790022,503,0.4705882352941176,0.691085003455425,0.09966777408637872,0.4589829520617806
C18_QI4904,-0.0016011409110090547,C18,0,2.8703199597690277,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
HILIC_QI18074,-0.0015958345508161886,HILIC,1,5.63697103083223,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
C18_QI3788,-0.0015952552117423264,C18,0,13.76624439386179,503,0.39215686274509803,0.7141211702372725,0,0.40798484627713827
C18_QI4096,-0.0015895067376316913,C18,0,10.062983598178784,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI18065,-0.0015878143050573992,C18,0,10.428828385453595,503,0.48627450980392156,0.7141211702372725,0.132890365448505,0.4808392831123416
C18_QI21465,-0.0015750906057656062,C18,0,18.118421190818555,503,0.34509803921568627,0.64501266989173,0,0.3642721841760163
HILIC_QI18762,-0.0015694161902043192,HILIC,1,17.972222121214017,530,0.10980392156862745,2.441833678875835,0.53156146179402,0.9398222351741221
C18_QI13240,-0.0015643714989638624,C18,0,9.392181871325189,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI3910,-0.0015607616615026317,C18,0,12.143482224155347,503,0.4549019607843137,0.73715733701912,0.16611295681063123,0.4808392831123416
HILIC_QI18791,-0.0015581722413762855,HILIC,1,6.451027669963537,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
C18_QI2961,-0.0015570128270925357,C18,0,6.171738180673874,503,0.32941176470588235,0.5759041695461875,0.09966777408637872,0.356986740492496
C18_QI4341,-0.0015506448387977508,C18,0,22.613991604606497,503,0.34509803921568627,0.8984105044920525,0.03322259136212625,0.4516975083782603
C18_QI48104,-0.0015503783186355498,C18,0,14.38209099650393,503,0.39215686274509803,0.5759041695461875,0.0664451827242525,0.37884307154305696
HILIC_QI03590,-0.0015485592204985826,HILIC,1,13.241262599553941,535,0.06274509803921569,0.23036166781847503,0.26578073089701,0.16027976103744718
HILIC_N.Acetylvaline,-0.0015478836243266998,HILIC,1,7.573847545188457,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
Amide_N.Acetyl.L.Alanine,-0.0015407674354383128,Amide,1,5.04419728660936,286,0.10980392156862745,0.0691085003455425,0.03322259136212625,0.08013988051872359
HILIC_QI07246,-0.0015301102579405295,HILIC,1,11.958028502972851,535,0.09411764705882353,0.0691085003455425,0,0.06556899315168294
HILIC_Urocanic.acid,-0.0015216928567797004,HILIC,1,12.439278886826981,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
C18_QI1370,-0.0015210968248692014,C18,0,22.34385986516424,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_Hydrocinnamic.acid,-0.0015181763557220898,C18,1,6.365021559680735,503,0.3607843137254902,0.64501266989173,0.03322259136212625,0.37884307154305696
C18_QI6019,-0.00151498624426814,C18,0,6.959099219932304,503,0.3607843137254902,0.5759041695461875,0,0.34970129680897566
C18_QI2251,-0.0015071954837998103,C18,0,9.9589208312836,503,0.32941176470588235,0.598940336328035,0,0.34241585312545536
C18_QI11452,-0.0015063232290403875,C18,0,8.647862607500926,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
HILIC_PC.32.0,-0.001504395871792079,HILIC,1,3.3190773246581684,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI03995,-0.0015030786009782235,HILIC,1,16.991242332617773,535,0.10980392156862745,0.138217000691085,0.09966777408637872,0.11656709893632523
C18_QI4336,-0.0015001312604886459,C18,0,25.977758280576968,503,0.5333333333333333,3.6857866850956005,0.29900332225913623,1.4789450677546263
C18_QI9656,-0.0014988553487764755,C18,0,15.281232119044263,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1516,-0.0014978559338024832,C18,0,12.562590384645633,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI14581,-0.001497785114435659,C18,0,5.23765046146927,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI11446,-0.0014927162493348902,C18,0,4.852878251668149,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI2163,-0.0014879728931358619,C18,0,5.861173268636942,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI2833,-0.001483849332803615,C18,0,9.645823524210504,503,0.32941176470588235,0.5759041695461875,0.0664451827242525,0.34970129680897566
HILIC_Pseudouridine,-0.0014705645653818617,HILIC,1,6.377268755480711,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
Amide_cyclic.AMP,-0.0014702024591269848,Amide,1,12.71904426323584,286,0.12549019607843137,0.0691085003455425,0.03322259136212625,0.08742532420224391
HILIC_QI18294,-0.0014699538808785634,HILIC,1,2.6872304830227076,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
HILIC_QI06624,-0.0014628003311974347,HILIC,1,10.92230418897486,535,0.1568627450980392,0.1612531674729325,0.33222591362126247,0.1967069794550488
C18_QI19318,-0.0014627926376107353,C18,0,5.988494397350487,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
HILIC_Niacinamide,-0.0014585058540902216,HILIC,1,4.562922908937094,535,0.047058823529411764,0.0691085003455425,0,0.04371266210112196
Amide_Succinic.acid.Methylmalonic.acid,-0.0014561270807840014,Amide,1,6.045871439233659,286,0.10980392156862745,0.0691085003455425,0.03322259136212625,0.08013988051872359
HILIC_QI05055,-0.001452023427238437,HILIC,1,181.68123418759583,535,0.0784313725490196,0.0691085003455425,0,0.05828354946816262
C18_QI45213,-0.0014480156614234616,C18,0,20.030101992938707,503,0.34509803921568627,0.6219765031098825,0.0664451827242525,0.3715576278595366
C18_QI2084,-0.0014269820591844872,C18,0,18.757795147893763,503,0.3764705882352941,0.64501266989173,0,0.37884307154305696
C18_QI49823,-0.0014174159372836621,C18,0,3.8201038724165004,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
